Area,Price
1489.018489,120
1727.704781,61.8
1658.163265,130
1340.123291,50
950.1689189,45
949.754902,15.5
979.0590155,36
626.0534553,52
1200.181159,53
750.085237,22
1000,29
650.2242152,14.5
825.3012048,13.7
600.0461574,26
543.078056,29.5
3510.531595,140
1268.0164,300
640.0538993,38
1423.220974,34.2
1166.105209,45
93863.8826,9530
1086.125134,71
1370.175839,60
680.0518135,42
1155.462185,110
1420.185571,75
1234.144669,36
2800,33.6
2350.176263,160
1855.385388,73.9
1600,72
1135.040745,78
950.269243,30
1125,27
1610.062893,64
636.0344047,84.3
1683.065769,130
1700.102006,100
1216.175129,80
1076.084841,55.3
694.6198535,27.5
1225.004504,68
1150.251618,32
3311.258278,410
1064.145347,28.7
1299.212598,49.5
765.9574468,180
378.0241935,30
750.0187505,100
1292.01053,800
3244.448951,320
2350.081037,87
1150.044924,64
2000,98
950.1187648,28
2400,60
850.1594049,32
1233.594901,360
1170.103847,80
1070.205479,25
1542.020046,140
1050.530518,100
1300.031516,330
1552.393273,120
1965.246173,95
927.0216963,47
765.8797077,54.5
1320.132013,52
823.1558378,33.7
981.2638933,30.9
1337.086559,95
2010.050251,140
2191.780822,120
965.3199857,27
1260.104612,53
819.0327613,42
430.2368616,46.5
1000,46
2408.477842,150
1860.79954,64.7
1137.504182,34
1483.86299,120
936.0156468,67
947.4232171,18.2
1178.23479,220
600.060006,40
2048.947069,180
1800.504141,50
650.1677852,15.5
2190.100745,100
1314.444282,180
1233.552632,300
1328.552557,70.4
1480.019734,90
800.1488649,21.5
687.1678056,36.2
650.0171057,95
1150.121065,47.5
1378.891051,56.7
1004.291062,110
500,25
5400.016615,2600
1000,39.9
1291.382954,110
1350.078493,86
2265.219443,96
700.0622278,22.5
1410.177805,92
1625.135428,90
1350.186728,47
995.0248756,50
902.0260894,65
1230.091933,95
1000,87
1136.059877,85
1429.749794,52
452.0226584,79
1085.714286,30.4
2475.375842,95.5
1995.012469,40
952.3809524,26
800,60
1115.114085,65
452.0909205,36
1775.065872,640
1650.165017,90
1177.226027,55
1752.683732,84.9
1268.157713,55
775.1937984,23
1189.169411,32.5
1000,44
699.6268657,45
912.0620202,120
660.0660066,52
612.9303107,21.9
2060.316512,69
916.0305344,24
1509.695291,65.4
800,22
1349.948079,65
1900.337838,90
850.1335924,35
6000.060001,2000
1394.230769,72.5
800,40
1199.760048,40
825.0825083,40
380.798523,16.5
823.5998802,27.5
750.1442585,26
480.0076801,100
1463.829787,34.4
1661.291899,170
550.0673552,24.5
1502.171338,76.1
1800.161812,89
750,24
1200.120012,40
800,35
963.6363636,42.4
1086.890888,180
1191.913096,79
1006.567894,65.9
999.6722386,30.5
1374.061938,130
2816.901408,220
665.0430873,35.5
600.1500375,8
385.0473287,24
2700.457,65
1105.198526,54
1895.043732,130
1738.016831,95
1757.196754,340
1500.115393,65
1150.131694,26.2
1300.169587,46
1230.125523,73.5
1155.17555,63.5
649.2018636,170
349.9562555,12
1205.1343,50.7
750.30012,12.5
1750.036459,120
1810.385898,76
609.127363,31.9
94509.45095,9450
1198.039216,61.1
968.6168152,25
1150.035386,65
1402.978632,130
1525.74698,48
1220.362622,35
950.1871581,33
600.0774293,15.5
1127.395716,30
1500.078952,95
1070.016283,46
1099.807534,40
1374.885426,30
1050,21
1232.032854,72
1070.090958,60
1775.147929,150
775.1937984,13
1300.003714,350
900.1956947,23
2200.00704,1250
1610.570236,57.9
500,22
1225.114855,80
2100.210021,140
712.0253165,27
2440.368417,620
1904.535174,160
785.0320555,60
1000,62
565.1105651,23
1200.087279,55
1200.120012,40
679.4117647,69.3
350.0583431,12
1061.041069,85
2878.787879,190
2113.792496,120
513.9056832,51
5000,550
1161.072409,55
1210,72.6
1010.10101,26
1100.28293,35
1189.591078,32
570.053205,22.5
908,90.8
500,11
551.5789474,65.5
680.1228609,31
1452.098459,82
2888.567937,260
915.2086137,34
3083.700441,140
1195.121951,49
1605.394124,100
50300.71077,9200
1248.025276,31.6
1042.287076,35
376.2525997,19.9
524.9895002,25
1318.181818,29
750.0707614,53
645.0351837,16.5
1314.285714,73.6
650.0127453,51
2432.432432,180
1735.307728,75
1763.357028,76.9
877.7598277,32.6
560.0068924,130
1566.068515,48
1877.035051,98
1395.11709,140
1278.129395,72.7
634.0260655,90
750.0468779,40
1101.152369,43
1235.003529,70
2400,210
3258.721086,610
1790.243175,120
1068.12557,82
1035.001882,55
1340.070299,61
1264.93324,180
1995.305164,170
1200,72
2090.322581,81
1808.590806,48
1100.110011,60
1234.290844,110
1260.473588,69.2
1033.057851,95
1306.884481,33.6
600,12
1625.37556,330
754.7760727,24.1
550.1222494,18
1160.862355,42
650.0742942,35
375.0721293,13
1460.234681,56
1084.860174,45
1619.659313,58
1000,59
4150.238639,400
2282.5,91.3
769.1301504,58.8
1308.695652,60.2
1100.110011,100
1850.038089,680
1346.869712,39.8
1100,55
1408.915795,51.2
1521.690768,68.4
1375.025463,270
1267.114094,47.2
1049.943246,37
664.942741,18
720,18
690.0517539,60
3101.402373,57.5
1571.330117,91.2
1362.236437,230
2230.483271,570
984.0098401,120
1077.643909,32.2
1350.135014,60
1935.297516,67
444.0497336,20
1055.011304,140
2420.135528,300
1910.142588,71
353.0349618,31
1165.048544,180
1179.245283,30
1199.776786,43
596.0022006,32.5
1517.869463,110
1050.071847,95
804.7437526,19
1032.14391,70
1073.435625,170
1150.159744,72
666.0706303,14.9
1171.444322,170
1725.312145,76
1350.074254,100
1620.22035,75
1100.203114,32.5
1350.337584,36
513.3909472,120
820.152314,28
1651.447445,170
196.9974866,29
1313.580968,180
750.0407631,46
1195.219124,57
1320.132013,36
650.0365646,80
511.9453925,22.5
1571.980143,85.5
778.125,24.9
615.0386879,93
1158.460902,140
1850.13876,40
649.9602802,90
1404.099972,100
1142.857143,100
500,12
904.2102289,32
1120.029867,180
705.0765512,17.5
1268.07564,57
1575.157516,87.5
1983.20112,85
1721.97871,110
1139.963168,61.9
1920.062696,98
450.1028807,17.5
2948.652771,290
929.8564787,46
827.2351257,26
656.6604128,35
1110.617503,25
1090.012048,190
861.0792193,15
1340.206186,78
900.2057613,35
1130.014439,180
953.1752651,240
1357.027464,42
1756.051258,74
1000,45
1403.508772,120
1177.124546,360
1375.194603,53
1047.668937,100
1413.944417,58
1190.103351,38
1204.865804,62.4
845.1190066,49
960,43.2
1050.019091,110
1185.015291,62
925.1644737,45
999.0917348,22
1067.175916,47.5
810.9360519,35
1150.133498,56
1441.241685,65
975.0812568,45
422.1533695,10.9
1480.263158,72
785.1934941,28
950,38
1399.884148,290
447.0020038,87
1060.164325,40
968.1881051,140
844.8175722,320
1700.037779,45
1500,27
399.920016,20
2550.255026,170
1100.034376,32
3016.591252,320
1000,37
550.0146671,75
900.1823154,39.5
1137.487636,23
1197.297528,140
1120.065565,82
1013.315279,44.9
564.9717514,85
1170.874497,32
1399.906673,60
427.0132281,92
675.0675068,15
985.2941176,26.8
1592.273558,61
510.0634133,18.5
1011.481684,37
4888.888889,440
1948.717949,190
1379.6875,88.3
849.7489378,22
948.0314961,30.1
1750.134626,65
800.5634464,68.2
865.0519031,50
1550.387597,38
1752.190238,140
1400.560224,25
1795.166858,78
4000,100
969.9769053,210
1790.227464,170
1182.108626,37
4100.461302,240
1125.04018,35
1260.537304,160
1415.285079,35
1690.187069,51.5
757.626271,90.9
1097.092704,100
1680.201624,120
2200.092635,190
2478.26087,570
1000,26
1783.237567,90
940.049663,26.5
874.2857143,30.6
1030.15546,55
1607.435757,58.8
1318.101933,180
1575.423395,40
1581.027668,100
1133.144476,72
1089.517079,18.5
1953.973079,270
986.4536297,28.4
910.0566572,25.7
906.25,29
1454.076937,79
640.0157542,65
690.0212314,52
1400.017231,650
650.0458856,42.5
2271.788517,110
600.5495224,45.9
1446.879643,77.9
734.9914741,250
1850.270424,65
1263.335205,45
145208.4295,9440
2445.226917,250
1549.053356,90
750,21
1236.284964,160
1195.028681,75
1910.181483,62.1
1300.236407,55
925.4302103,24.2
1049.798116,39
3702.221333,370
918.0504928,68
898.8235294,38.2
916.0864786,50
1365.546218,26
850,17
1025.197628,41.5
859.0081319,150
1232.009856,220
1095.092875,79
840.1551056,39
1350.129199,41.8
1640.19337,95
1925.925926,130
4100.299637,260
700.152207,23
1150.180743,35
1998.119417,170
7268.214856,410
999.1235758,57
2170.186716,70.9
2745.1411,250
900,54
579.017841,160
1085.121775,45
1040.943789,180
1774.193548,110
880.060347,35
800,50
619.3228737,210
545.0185306,25
750.0144234,130
1939.86421,80
1100.046318,190
510.0204008,85
750.1172058,32
800,20
1463.271876,100
892.8571429,26
8360.128617,390
1110.053917,70
593.4718101,30
5840.071878,65
1800.450113,48
749.9829549,110
954.8971504,50.6
850.1594049,32
645.1612903,15
1047.708138,56
1275.103602,80
1319.957761,50
575.1258088,16
1052.173913,24.2
1750.114138,230
1454.17653,43
570.0712589,24
1110.031913,80
1316.053848,65.5
1100.052383,63
1352.386565,45.9
1180.173092,75
1230.180426,45
1464.00976,180
1100.412655,24
449.0433424,46
1050.199538,50
348.6973948,8.7
1323.001323,70
2007.894737,76.3
900.090009,20
840,21
476.0711601,19
1200.056473,85
976.744186,210
617.0046481,150
2337.662338,180
2350,94
1190.112908,78
1522.533496,25
1135.216953,45
1909.975669,62.8
1350.186728,47
699.6770721,13
2200,110
2349.016137,690
920,46
1151.109251,55
1125.017578,400
1146.851619,210
4510.800508,710
1121.875,35.9
5670.578927,430
1649.746193,65
879.54819,190
1800,54
1000,27.5
2366.100237,110
1300.070274,37
650.0465983,27.9
1100.212089,41.5
2498.440424,80.1
669.0279418,85
559.0791637,23.8
1060.070671,45
750,12
1400.070004,80
1472.537182,100
830.1051467,30
1250,42
1000,49
1000,22
1590.296496,59
1003.333333,30.1
2250.225023,150
1150.023663,72.9
1550.137252,96
750,27
549.0637759,39
1980.19802,110
1560.062402,350
900.1326511,47.5
1901.840491,52.7
950.1187648,32
639.0100416,63
1167.901545,93
669.1343964,23.5
565.0355972,50
1548.411642,81.4
1260.952381,33.1
1304.052997,250
644.1789646,110
1275.103602,80
832.9679965,38
600,16.5
1052.095707,62
1760.198799,85
777.9349364,110
1254.868023,87
1565.390636,110
3275.642906,670
635.6440393,26.5
2100.210021,70
761.2456747,22
1362.530414,50.4
1805.054152,340
1560.062402,80
899.58159,21.5
1150.086256,80
1352.036505,80
1031.033598,40.2
585.0340136,21.5
590.0109769,21.5
885.0381964,190
1120.045951,39
1125.04018,140
962.0670698,35
2883.090673,400
2977.553825,130
637.5,30.6
844.2056792,22
1059.667427,32.5
1742.293701,91
1081.782778,50
1045.118532,41
719.0977216,190
1099.855282,38
1435.045317,76
425.0278707,61
1525.224873,78
1219.982021,95
1309.969377,77
1113.243762,29
982.1038848,45
5450.060238,1900
4110.813226,230
1465.048137,35
1984.126984,150
1080.246914,38.5
1029.821927,48
900.090009,40
1103.571429,61.8
500,6.5
577.2331506,17.9
1160.247266,48.8
650.1547988,21
1862.425231,68.5
635.6886627,76.2
1150.103214,78
1099.868016,25
1080.1828,52
1895.107977,86
2819.217667,240
2099.958001,200
735.2941176,17.5
1024.89019,70
1000,110
45285.71429,6340
2315.789474,220
1017.146178,35
2392.344498,120
1090.055341,65
1530.24911,43
1000,130
1348.604614,83.6
655.2006552,16
850.3401361,20
940.1020682,35
1228.932584,70
370.0277521,32
680.2721088,14
2749.210875,270
1700.087184,39
1283.090222,95
1390.728477,21
1685.077701,90
3693.002846,1700
1280.150923,95
1550.087192,80
1850.024667,300
1215.64482,230
2929.6875,270
1620.029455,110
800,33
2750.08594,320
935.2517986,130
1000,66
1911.175828,210
1880.141011,96
1000,15
1610.194034,55.6
1011.930124,47.5
917.0946442,50
1083.743842,55
2349.992167,150
1016.191315,150
1190.791215,45
1081.200353,49
1200.218221,22
1500.214316,70
600.0375023,32
556.1072493,28
1520.218912,100
700.0127275,55
559.7222222,40.3
1160.182535,150
965.2509653,35
1756.234633,100
986.8421053,45
1600,150
676.8249468,19.1
960.0614439,50
2600.602245,95
774.1222007,28
657.760999,45.3
1031.17506,43
685.0262939,99
1943.489311,130
1050.044683,47
1588.021779,140
941.2650602,25
990.0990099,36
1083.004564,140
810.0979653,21.5
1498.127341,120
1675.353686,45
800,19
708.1980519,34.9
1550.160866,53
493.1530595,56.9
905.1724138,25.2
1109.877913,60
4149.81911,390
469.858156,26.5
781.067848,67
975.0390016,25
1320.211234,55
1175.241577,45
1555.693839,25
996.3099631,43.2
1139.357687,160
1350.048216,350
1149.865849,30
1148.021495,94
1530.272788,69
3000.054546,1100
1416.430595,120
1212.488633,120
1929.26045,120
1935.099732,260
1449.625513,120
1587.896974,63.5
950.1187648,20
1200.192031,25
821.9898731,250
840.1084011,31
541.2262156,12.8
1100,55
545.0081833,33.3
600.0282366,85
1050.228311,23
1409.677419,43.7
1530.343008,58
900,45
600,78
1405.032571,110
1200.192031,50
1725.746269,37
1500.032609,230
1095.290252,100
1377.04918,42
1600,50
600,18
1620.162016,72
950.3695882,18
470.0089526,21
1983.252534,90
1472.103636,100
1313.849041,98
1250,55
1500.150015,100
1290.035587,58
1918.33379,140
588.9570552,24
1475,76.7
768.0491551,70
453.0248118,65
631.7774635,67
978.7783067,220
1139.298192,150
4995.004995,600
1209.904333,43
1437.859465,57.5
570.0279314,100
1265.069207,85
1889.848812,70
1150.054765,63
1385.041551,55
1286.040241,62
3199.461143,380
1195.885126,27.9
555.0416281,18
550.1618123,17
870.0284091,49
536.0443623,29
1005.340873,32
1280.031508,65
700.0538503,26
1459.079454,220
925.0693802,30
1665.03428,68
1273.209549,48
730.0884956,33
1300,65
1150.086256,60
1097.148381,22.7
720.1646091,21
1250,42.5
1320.043103,98
828.6377196,400
1100.110011,50
729.9962078,77
2300.025556,180
819.990296,16.9
1234.076433,62
1549.977983,70.4
1313.513514,24.3
1628.11874,89.4
1000,35
1007.002334,30.2
1149.207851,48.6
1288.383079,60
760.2153944,24
1571.630062,78
1650.44435,39
2000,100
1444.622793,36
660.2112676,15
2099.144195,130
1444.99179,44
1175.548589,240
1229.551451,69.9
368.3400654,38.3
2000,250
1685.866817,120
645.1612903,14
67474.77578,9630
1080.172828,45
1279.405695,310
1380,62.1
615.0061501,75
873.6167734,30
1116.27907,120
1330.027051,59
930.1732926,36.5
753.5139835,52
1751.646743,71.8
1193.051459,36.4
1300.070274,37
422.9323308,27
1995.012469,56
993.75,47.7
1287.051482,66
2500,210
1000,150
1260.288066,49
992.3664122,37.7
945.1035592,47
3406.173034,650
1818.181818,81
760.0170244,250
2061.116588,230
1265.501691,44.9
1099.118943,49.9
1049.032559,270
1255.049048,43.5
1080.080235,70
1670.92589,170
2107.089737,170
1250.902093,52
700.0127275,110
1376.848547,27
975.0152346,32
1290.005529,210
1459.676438,240
1320.132013,48
3449.975357,350
980.1919543,48
663.7396694,25.7
1041.175404,57.4
756.1869844,16.5
1549.87634,94
569.9088146,22.5
930.0661778,52
1050.023596,89
3499.930001,500
800,35
960.1181684,26
1269.930859,90
1800.180018,80
1125.04018,35
1836.180744,230
2086.890533,110
1746.253746,87.4
1665.638495,27
1935.483871,240
3199.913223,590
1120.036203,99
613.1628788,25.9
1241.254796,55
850.043592,19.5
1150.020125,200
574.0228565,110
697.0584135,150
1500,42
1487.5,35.7
1211.3306,130
2105.263158,120
657.4621959,160
1915.020946,160
1607.789855,35.5
899.5747465,220
575.1092708,25
2470.588235,420
1181.936041,54.7
3369.409843,330
1230.0123,90
2238.137869,100
400,16
1276.302173,37
1449.66443,54
860.2150538,28
1000,19.7
850.0065385,130
840,42
775.0117426,99
1826.923077,190
1105.277701,40
813.0081301,17
549.0438001,44.5
1251.042535,120
1663.688459,270
1000,30
1724.137931,38
1060.013046,65
1210.09806,58
1700.037779,270
1228.249744,48
333.0161751,21
1069.98993,85
3345.070423,190
1550.464807,46.7
559.9800896,90
1895.043732,130
1800.327332,55
1095.140315,48
1225.054337,62
1695.234507,90
475.035375,23.5
2050.861362,250
1373.372533,32.7
786.9884575,120
1500.245942,61
1671.277086,290
1341.906626,48
1780.151313,200
700.0014737,950
820.4791598,100
1816.380449,55
1552.393273,48
745.0424929,26.3
1596.933887,150
2610.316967,210
1470.768477,120
1258.730159,79.3
1050.199538,50
678.109769,32
1340.782123,72
678.4678961,110
1585.288523,75
1297.974414,48.7
1210.121012,33
1500,210
1400,35
929.0909091,51.1
1316.789061,52
1249.167222,75
820.1701094,27
1220.173536,45
1447.044335,47
1645.187826,120
1346.076188,100
4600.345026,400
1275.045537,49
1774.675972,89
645.9661769,69.9
990,59.4
723.8917483,43.6
580.0214823,27
1559.862457,49.9
1728.472659,110
1545.043974,65
2380.952381,100
1110.03861,46
1888.372093,81.2
1502.222222,67.6
2140.270003,130
465.0376258,55
1295.207731,130
1150.042168,150
1277.139208,80
365.7357374,64.3
700.1166861,24
685.9235828,82.4
1100.28293,35
2195.389682,60
1789.976134,60
1432.664756,170
1590.271282,34
1624.69537,320
753.7688442,24
1406.013411,65
1662.234043,75
1589.136088,110
1551.724138,36
1256.25,40.2
1202.093056,85
1303.046311,74
1300.510915,28
1100.049502,200
1650.004853,170
1750.051472,85
1760,52.8
850.0303582,28
1100.110011,30
1971.553302,140
1025.590936,210
901.0919114,170
1457.226127,170
800,30
1037.209905,160
1100.110011,40
650.0072223,45
1050.110538,57
1679.481991,41.5
4500.16072,280
1450.176093,70
1800.411523,70
1499.925004,100
1755.001755,100
1099.009901,99.9
575.1258088,16
765.8643326,28
600.0109093,110
1300.085251,30.5
1799.149493,110
1128.069011,85
3500.038889,450
2050.064739,95
2500,210
980.1095417,34
1380.231523,62
1350,56.7
550.0045834,120
800,120
1467.889908,40
712.1057986,28
850.1335924,35
1200,36
450.0450045,15
1028.002948,83.7
1056.910569,65
1050.135501,62
1270.258432,58
1165.106552,58.5
1224.081939,49
1475.288911,60
950.1689189,45
1500,150
1080.069124,75
559.9104143,20
4259.283908,320
1093.064804,67.3
2250.027439,410
960.0997506,77
860.1062484,34
1399.435886,64.5
1529.411765,130
1696.352841,120
1886.244922,130
871.7399071,24.4
951.9160361,39
899.8548621,31
1211.353269,23.9
799.7987928,15.9
1619.87041,90
750.1630789,23
1885,75.4
415.0943396,11
1192,59.6
926.5175719,29
1001.053741,38
1079.969144,42
688.0240808,32
1050.052503,120
1200.300075,32
925.170068,34
1195.928753,18.8
1416.029453,100
1425.120773,59
4200.063001,1200
960.0731484,63
1044.003451,60.5
1288.185499,35
1211.827436,150
1119.104716,28
2400.096004,200
1133.982497,92
845.0704225,75
1450.326323,60
1515.31551,140
1260.047795,58
652.0605112,25
559.6925294,69.9
2928.147759,390
1749.781277,120
1008.335574,150
1900.337838,45
1578.753228,42.8
1480.220068,56.5
1625.374353,59.7
750.0750075,50
1372.315036,230
1400.203666,55
1150.012778,45
1300.44843,29
1395.024413,60
1121.076233,45
612.1021336,35
1159.848165,55
1211.203634,16
2710.0271,220
2459.985225,99.9
1205.567984,48.5
1458.652374,76.2
1041.25,83.3
1178.947368,44.8
665.0115269,75
1689.59691,140
2142.857143,150
750,90
720.9805335,20
1718.75,110
2000,55
1304.958844,130
1500,240
1620.162016,36
609.8237055,110
2500,90
1537.410318,180
1156.142004,36.8
687.8642007,54.3
1475.216365,75
769.2307692,79.9
1053.042122,27
700.1448576,14.5
650.0458856,85
700.280112,15
406.0089322,50
741.6432696,140
1000,34
1244.864932,100
660.0660066,24
800,31
1170.046802,75
1250,25.9
899.3082244,23.4
2461.538462,320
450,18
1650.302904,79
1650.165017,110
1188.235294,40.4
6000,45
954.3982058,38.3
373.9871182,18
810.1851852,35
1090.116279,45
1440.057602,120
632.4278438,29.8
1190.040278,65
1423.2343,80
1145.038168,51
1130.022321,81
349.9840916,33
500,33
1110.149942,77
930.3112314,27.5
1410.078595,61
900,31.5
400,30
1075.082365,62
1250,100
1100.046318,95
519.1434134,16
650.0171057,57
1073.033331,160
1127.214171,42
1540.120129,100
1325.069459,62
322.0110107,62
1496.68591,140
1080.159181,38
1108.29639,35
1057.216055,61.9
1195.135588,85.5
1415.177782,80
1034.040617,250
715.2223149,120
700.0145836,96
1246.105919,68
801.0986496,35
1199.904008,50
618.0932759,33
1250,37.5
1424.230915,75
665.0199506,35
3000,390
1200,54
1722.158439,90
1010.037245,160
1675.041876,120
911.8214975,42.5
1119.104716,70
934.8370927,37.3
830.1776872,28.5
1540.178571,34.5
1151.126459,140
1278.409091,36
1576.044129,100
650.0742942,35
2169.854166,430
1908.67714,130
1319.924576,42
2860.718756,160
1539.942252,32
1042.83054,140
737.0554634,40
1640.360767,58.2
1793.397231,84.2
965.1368919,49
